customer_id,age,annual_income,existing_debt,credit_score,requested_amount,loan_term_months,interest_rate,debt_to_income_ratio,loan_to_income_ratio,target_default,employment_status_self-employed,employment_status_unemployed,region_Leeds,region_Liverpool,region_London,region_Manchester,segment_prime,segment_subprime,channel_mobile_app,channel_web
121,35,135823.0,62702.31,774,4090.0,12,15.13,0.4616472173343248,0.030112720231477732,0,0,0,1,0,0,0,1,0,1,0
122,41,51411.0,21008.68,562,12248.0,36,16.42,0.4086417303689872,0.2382369531812258,0,0,0,0,0,0,1,0,0,1,0
123,61,31434.0,18889.14,749,9091.0,24,14.72,0.6009142966214926,0.28920913660367753,0,1,0,0,0,0,0,1,0,0,0
123,61,31434.0,18889.14,749,9473.0,12,16.07,0.6009142966214926,0.3013615829993001,0,1,0,0,0,0,0,1,0,0,1
124,46,37663.0,9522.14,684,4743.0,24,13.03,0.2528247882537238,0.12593261290922125,0,0,0,1,0,0,0,0,0,0,0
124,46,37663.0,9522.14,684,15704.0,12,5.22,0.2528247882537238,0.4169609431006558,0,0,0,1,0,0,0,1,0,0,0
124,46,37663.0,9522.14,684,29806.0,36,15.65,0.2528247882537238,0.7913867721636619,1,0,0,1,0,0,0,1,0,1,0
125,41,128924.0,9456.1,785,4214.0,36,14.84,0.07334631255623468,0.03268592348980795,0,0,0,0,1,0,0,0,1,0,1
126,36,51731.0,22135.16,776,28562.0,24,7.87,0.4278896599717771,0.552125418027875,0,0,1,0,0,1,0,0,0,0,1
127,59,76613.0,2252.37,778,7008.0,24,8.75,0.029399318653492226,0.09147272656076645,0,1,0,0,1,0,0,1,0,1,0
127,59,76613.0,2252.37,778,27972.0,24,8.73,0.029399318653492226,0.3651077493375798,0,1,0,0,1,0,0,1,0,0,1
128,50,122555.0,60995.12,616,2102.0,12,16.44,0.49769589164048794,0.01715148300762923,0,1,0,0,1,0,0,0,1,0,0
128,50,122555.0,60995.12,616,14320.0,24,6.81,0.49769589164048794,0.11684549793970055,1,1,0,0,1,0,0,0,0,1,0
129,27,113817.0,58719.51,622,19922.0,24,16.95,0.5159115949287013,0.1750353637857262,0,0,1,0,0,1,0,0,0,1,0
130,47,148844.0,66781.16,630,12864.0,24,17.97,0.44866544838891725,0.08642605681115799,0,0,1,1,0,0,0,0,0,0,1
130,47,148844.0,66781.16,630,10478.0,24,14.65,0.44866544838891725,0.0703958506893123,0,0,1,1,0,0,0,0,0,0,0
131,27,142125.0,23718.65,531,26255.0,24,14.61,0.1668858399296394,0.18473175021987687,0,1,0,0,0,0,1,0,1,0,1
131,27,142125.0,23718.65,531,8376.0,36,6.78,0.1668858399296394,0.05893403693931398,1,1,0,0,0,0,1,1,0,0,1
132,39,41828.0,5774.12,583,22345.0,12,7.56,0.13804437219087692,0.5342115329444391,1,1,0,1,0,0,0,0,0,0,0
133,59,84646.0,47017.63,760,8364.0,24,11.29,0.5554619237766699,0.09881152092242988,0,1,0,0,1,0,0,0,1,1,0
133,59,84646.0,47017.63,760,2431.0,36,9.92,0.5554619237766699,0.028719608723389172,0,1,0,0,1,0,0,1,0,0,1
134,28,55664.0,19268.7,822,17560.0,36,10.39,0.3461608939350388,0.3154642138545559,0,0,1,1,0,0,0,0,1,0,0
134,28,55664.0,19268.7,822,3533.0,24,16.96,0.3461608939350388,0.06347010635240012,0,0,1,1,0,0,0,0,1,1,0
136,22,144409.0,3960.41,835,13487.0,36,10.32,0.02742495273840273,0.09339445602420902,0,0,0,0,0,0,0,0,0,0,1
136,22,144409.0,3960.41,835,14313.0,12,15.46,0.02742495273840273,0.09911432112956949,0,0,0,0,0,0,0,0,0,1,0
137,57,120738.0,59368.75,797,9246.0,12,8.45,0.49171553280657293,0.0765790389106992,0,0,1,0,0,0,0,0,0,0,0
138,47,51775.0,27773.53,764,29951.0,12,10.01,0.5364274263640753,0.5784838242394978,1,0,0,0,0,1,0,1,0,0,1
139,45,104811.0,12463.52,570,20338.0,12,8.49,0.11891423610117259,0.19404451822804858,0,1,0,1,0,0,0,0,1,0,1
139,45,104811.0,12463.52,570,12657.0,36,12.25,0.11891423610117259,0.12076022554884507,0,1,0,1,0,0,0,0,1,0,1
140,49,114565.0,28670.69,690,22839.0,12,13.33,0.25025697202461483,0.19935407847073713,0,0,1,0,1,0,0,0,1,0,1
140,49,114565.0,28670.69,690,26525.0,36,12.1,0.25025697202461483,0.23152795356347924,0,0,1,0,1,0,0,1,0,0,1
140,49,114565.0,28670.69,690,25941.0,12,11.87,0.25025697202461483,0.22643041068389125,0,0,1,0,1,0,0,1,0,0,1
141,36,148235.0,91308.93,641,3348.0,24,17.4,0.6159741626471481,0.02258575909872837,0,1,0,1,0,0,0,0,0,1,0
142,57,90698.0,29193.83,742,4350.0,12,7.84,0.3218795342785949,0.047961366292531254,0,1,0,1,0,0,0,0,0,0,1
143,40,117041.0,69486.6,805,16101.0,24,12.92,0.5936945173059014,0.13756717731393273,0,0,1,0,1,0,0,0,0,0,0
143,40,117041.0,69486.6,805,25577.0,12,10.51,0.5936945173059014,0.21853025862731862,0,0,1,0,1,0,0,0,0,0,1
144,64,89686.0,47489.78,641,25110.0,24,5.03,0.5295116294627924,0.27997680797448876,1,0,0,0,0,0,1,0,1,1,0
144,64,89686.0,47489.78,641,10923.0,24,9.69,0.5295116294627924,0.12179158397074237,1,0,0,0,0,0,1,0,0,1,0
144,64,89686.0,47489.78,641,29691.0,24,10.54,0.5295116294627924,0.3310550141605156,0,0,0,0,0,0,1,1,0,1,0
145,58,90695.0,36742.49,659,5645.0,24,17.7,0.40512145101714536,0.06224157891835272,0,0,0,0,0,1,0,1,0,0,0
145,58,90695.0,36742.49,659,2682.0,36,16.83,0.40512145101714536,0.02957164121506147,0,0,0,0,0,1,0,0,1,1,0
145,58,90695.0,36742.49,659,7250.0,24,12.44,0.40512145101714536,0.07993825458955842,0,0,0,0,0,1,0,1,0,1,0
146,46,99793.0,63056.53,838,24862.0,24,11.36,0.6318732776848075,0.24913571092160772,0,0,1,0,0,0,0,1,0,0,0
147,23,22820.0,2408.67,822,15878.0,24,17.7,0.10555083260297984,0.6957931638913234,0,1,0,0,0,0,0,0,0,0,0
147,23,22820.0,2408.67,822,25614.0,12,17.93,0.10555083260297984,1.1224364592462752,0,1,0,0,0,0,0,0,0,0,1
147,23,22820.0,2408.67,822,8070.0,12,16.38,0.10555083260297984,0.35363716038562665,0,1,0,0,0,0,0,1,0,1,0
149,30,28127.0,5332.12,635,3300.0,24,9.49,0.18957300814164327,0.11732499022291748,0,1,0,0,0,0,1,1,0,0,1
149,30,28127.0,5332.12,635,14252.0,12,8.13,0.18957300814164327,0.5067017456536425,0,1,0,0,0,0,1,0,1,0,1
149,30,28127.0,5332.12,635,20695.0,36,10.62,0.18957300814164327,0.7357699008070537,0,1,0,0,0,0,1,0,1,1,0
150,62,88841.0,44922.19,541,4815.0,36,9.68,0.5056470548508009,0.054197949145101926,0,0,0,0,0,0,1,0,1,1,0
151,60,96514.0,13228.73,806,25281.0,12,8.45,0.1370653998383654,0.2619412727687175,0,0,0,0,0,0,0,0,1,1,0
151,60,96514.0,13228.73,806,7796.0,24,12.82,0.1370653998383654,0.08077584599125516,0,0,0,0,0,0,0,0,0,1,0
152,21,60805.0,16651.73,672,3174.0,24,17.29,0.2738546172189787,0.052199654633664994,0,0,0,0,0,1,0,0,0,0,1
153,25,65680.0,7834.6,739,24042.0,12,11.61,0.11928440925700366,0.366047503045067,0,1,0,0,0,0,1,1,0,0,0
154,40,141195.0,47401.06,545,24253.0,12,15.27,0.33571344594355323,0.17176953858139452,0,0,1,0,1,0,0,0,0,0,0
154,40,141195.0,47401.06,545,9281.0,24,6.23,0.33571344594355323,0.06573178936931194,0,0,1,0,1,0,0,0,1,0,1
155,42,25249.0,2320.29,731,4214.0,24,16.05,0.09189631272525645,0.16689769891876907,0,1,0,0,0,1,0,0,0,0,0
156,62,21216.0,5967.88,693,2408.0,24,17.7,0.28129147812971345,0.11349924585218703,0,0,1,0,0,0,0,0,0,0,0
157,46,86454.0,45532.84,712,4868.0,24,11.05,0.5266712934045851,0.05630740046730053,0,0,1,0,0,1,0,0,1,1,0
157,46,86454.0,45532.84,712,20190.0,24,8.98,0.5266712934045851,0.23353459643278507,0,0,1,0,0,1,0,0,1,1,0
157,46,86454.0,45532.84,712,22354.0,12,9.17,0.5266712934045851,0.25856524857149465,0,0,1,0,0,1,0,0,0,0,0
158,63,78875.0,37144.26,542,8895.0,24,12.43,0.47092564183835184,0.11277337559429478,0,1,0,0,0,0,1,0,1,1,0
159,50,39833.0,17205.12,845,21220.0,36,17.44,0.4319313132327467,0.5327241232144202,0,1,0,0,1,0,0,0,0,0,1
159,50,39833.0,17205.12,845,23019.0,36,14.52,0.4319313132327467,0.5778876810684608,0,1,0,0,1,0,0,0,1,0,1
161,53,39161.0,2620.29,602,28052.0,24,16.66,0.0669107019739026,0.7163249150940987,0,1,0,1,0,0,0,1,0,0,0
161,53,39161.0,2620.29,602,3130.0,12,15.59,0.0669107019739026,0.07992645744490692,0,1,0,1,0,0,0,0,1,1,0
161,53,39161.0,2620.29,602,6848.0,24,6.34,0.0669107019739026,0.17486785322131712,0,1,0,1,0,0,0,1,0,1,0
162,52,90029.0,29281.21,835,10180.0,24,12.23,0.3252419775850004,0.11307467593775339,0,1,0,0,1,0,0,1,0,1,0
162,52,90029.0,29281.21,835,28426.0,24,9.58,0.3252419775850004,0.3157427051283475,1,1,0,0,1,0,0,1,0,1,0
163,63,30572.0,9348.7,642,8692.0,36,12.09,0.30579288237603036,0.28431244275807926,0,0,0,0,0,1,0,1,0,0,0
164,57,122077.0,62130.1,813,6699.0,12,16.99,0.5089418973270968,0.05487520171694914,0,1,0,0,1,0,0,0,1,0,0
164,57,122077.0,62130.1,813,25387.0,24,13.09,0.5089418973270968,0.20795891117900997,1,1,0,0,1,0,0,0,0,0,1
165,65,49609.0,630.37,579,10166.0,36,13.62,0.012706766917293234,0.20492249390231612,0,0,0,0,0,1,0,0,0,0,1
168,32,77199.0,11365.38,561,14894.0,24,17.49,0.1472218552053783,0.1929299602326455,1,0,1,1,0,0,0,1,0,0,1
168,32,77199.0,11365.38,561,19874.0,36,7.43,0.1472218552053783,0.25743856785709657,0,0,1,1,0,0,0,0,0,0,1
169,60,37135.0,16779.6,683,8687.0,24,17.45,0.45185404604820245,0.23393025447690857,0,0,1,0,0,0,1,0,0,1,0
170,39,62241.0,5266.5,726,20588.0,24,15.84,0.08461464308092737,0.33077874712809885,0,1,0,0,1,0,0,0,0,0,1
170,39,62241.0,5266.5,726,3017.0,24,7.84,0.08461464308092737,0.048472871579826805,0,1,0,0,1,0,0,1,0,1,0
171,34,44588.0,452.78,839,29744.0,24,17.22,0.010154750156992912,0.6670853144343769,0,0,1,0,0,1,0,1,0,0,0
171,34,44588.0,452.78,839,8746.0,24,6.96,0.010154750156992912,0.1961514308782632,0,0,1,0,0,1,0,0,1,0,0
171,34,44588.0,452.78,839,23730.0,24,17.4,0.010154750156992912,0.5322059747017135,0,0,1,0,0,1,0,0,0,0,1
172,52,71462.0,28755.07,706,20522.0,24,9.85,0.4023826649128208,0.2871736027539112,0,0,1,1,0,0,0,0,1,0,0
173,61,32442.0,3883.04,640,11130.0,36,7.99,0.1196917575981752,0.34307379323099685,0,0,1,0,0,0,0,1,0,1,0
173,61,32442.0,3883.04,640,24130.0,36,12.77,0.1196917575981752,0.7437889156032303,0,0,1,0,0,0,0,0,1,0,0
173,61,32442.0,3883.04,640,27866.0,36,8.98,0.1196917575981752,0.8589482769249738,0,0,1,0,0,0,0,0,0,0,0
174,62,47103.0,11877.39,586,2219.0,24,16.6,0.2521578243423986,0.04710952593253084,0,0,1,0,0,0,1,0,1,0,1
175,35,128559.0,16559.31,590,9452.0,12,17.68,0.12880708468485288,0.0735226627462877,0,1,0,0,0,0,0,0,0,0,1
175,35,128559.0,16559.31,590,20706.0,12,12.97,0.12880708468485288,0.16106223601614822,0,1,0,0,0,0,0,1,0,1,0
175,35,128559.0,16559.31,590,28071.0,12,12.63,0.12880708468485288,0.21835110727370313,0,1,0,0,0,0,0,0,1,1,0
176,38,93444.0,12636.62,825,22883.0,36,12.58,0.13523201061598392,0.24488463678780875,0,1,0,0,0,0,0,0,1,1,0
176,38,93444.0,12636.62,825,6534.0,12,12.07,0.13523201061598392,0.06992423269551817,0,1,0,0,0,0,0,0,1,1,0
177,51,84665.0,7383.6,805,6798.0,24,6.08,0.0872095907399752,0.08029291915195182,0,0,0,1,0,0,0,1,0,0,1
177,51,84665.0,7383.6,805,22720.0,36,16.0,0.0872095907399752,0.2683517392074647,0,0,0,1,0,0,0,0,0,1,0
178,50,142329.0,73213.72,748,7751.0,36,16.57,0.5143977685503306,0.05445833245508645,0,0,0,0,0,0,0,1,0,0,1
179,57,113308.0,9492.81,674,6824.0,36,16.19,0.08377881526458855,0.0602252268154058,0,0,1,0,0,1,0,1,0,0,0
180,42,46047.0,23446.75,668,19483.0,36,17.88,0.509191695441614,0.4231111690229548,0,1,0,0,0,0,0,1,0,0,1
181,25,77783.0,39651.8,790,25634.0,36,14.57,0.5097746294177391,0.3295578725428436,0,0,0,0,0,0,1,0,1,0,0
182,31,98507.0,37338.45,560,24348.0,36,9.73,0.3790436212654938,0.2471702518602739,1,1,0,0,0,0,0,0,0,0,0
182,31,98507.0,37338.45,560,14383.0,24,16.38,0.3790436212654938,0.14600992822845077,0,1,0,0,0,0,0,0,1,1,0
182,31,98507.0,37338.45,560,20843.0,12,9.67,0.3790436212654938,0.21158902413026484,0,1,0,0,0,0,0,0,0,1,0
183,35,118487.0,19549.15,609,14799.0,12,13.82,0.16498983010794435,0.1248997780347211,0,0,1,0,0,1,0,0,1,0,0
183,35,118487.0,19549.15,609,10669.0,36,11.92,0.16498983010794435,0.09004363347877826,0,0,1,0,0,1,0,0,0,0,0
184,24,132737.0,54356.02,610,5462.0,36,14.07,0.40950164611223694,0.0411490390772731,0,1,0,0,1,0,0,0,1,0,0
185,33,145866.0,8055.9,763,4794.0,36,8.16,0.05522808605158159,0.03286578092221628,0,0,0,0,0,0,0,0,1,1,0
185,33,145866.0,8055.9,763,11864.0,12,11.06,0.05522808605158159,0.081334923834204,0,0,0,0,0,0,0,0,0,0,0
186,55,28384.0,631.37,843,8555.0,36,6.09,0.022243869785794814,0.301402198421646,0,1,0,0,0,1,0,1,0,0,1
186,55,28384.0,631.37,843,16381.0,24,6.87,0.022243869785794814,0.5771209131905298,0,1,0,0,0,1,0,0,0,1,0
186,55,28384.0,631.37,843,22888.0,12,9.35,0.022243869785794814,0.806369785794814,0,1,0,0,0,1,0,0,1,0,1
187,40,59795.0,29329.68,712,5411.0,36,7.09,0.49050388828497365,0.0904925160966636,1,0,0,0,0,1,0,0,0,1,0
188,64,127441.0,55127.43,795,20222.0,24,11.77,0.43257217065151715,0.15867734873392395,0,1,0,1,0,0,0,0,0,0,1
189,36,70550.0,34378.97,759,24114.0,36,9.48,0.48729936215450037,0.34180014174344436,1,0,0,0,0,0,0,1,0,0,0
189,36,70550.0,34378.97,759,7704.0,36,17.96,0.48729936215450037,0.10919914953933381,0,0,0,0,0,0,0,0,1,1,0
189,36,70550.0,34378.97,759,18381.0,12,8.28,0.48729936215450037,0.26053862508858966,0,0,0,0,0,0,0,0,0,0,1
190,29,31300.0,19624.06,827,15954.0,36,16.96,0.6269667731629394,0.5097124600638978,1,0,0,0,0,0,1,0,1,0,0
190,29,31300.0,19624.06,827,8594.0,12,17.78,0.6269667731629394,0.27456869009584667,0,0,0,0,0,0,1,0,0,0,1
191,65,91936.0,47665.34,731,27207.0,24,16.31,0.5184621910894535,0.29593412808910546,0,1,0,0,0,0,1,1,0,1,0
191,65,91936.0,47665.34,731,24907.0,12,17.26,0.5184621910894535,0.2709167246780369,0,1,0,0,0,0,1,0,0,0,1
191,65,91936.0,47665.34,731,20166.0,12,10.96,0.5184621910894535,0.21934824225548208,0,1,0,0,0,0,1,1,0,0,1
192,32,141454.0,97517.41,794,22299.0,12,11.62,0.689393088919366,0.15764135337282792,1,0,1,0,1,0,0,0,0,1,0
192,32,141454.0,97517.41,794,24655.0,24,7.59,0.689393088919366,0.17429694458976064,0,0,1,0,1,0,0,0,0,0,1
192,32,141454.0,97517.41,794,26504.0,36,11.11,0.689393088919366,0.18736833175449263,0,0,1,0,1,0,0,1,0,1,0
193,22,109304.0,17148.92,575,13105.0,36,12.16,0.1568919710166142,0.11989497182170826,0,1,0,1,0,0,0,1,0,0,0
193,22,109304.0,17148.92,575,5957.0,12,12.85,0.1568919710166142,0.054499377881870745,1,1,0,1,0,0,0,1,0,0,0
195,21,88135.0,61334.19,729,15373.0,24,12.04,0.6959118397912294,0.17442559709536506,1,0,1,0,0,0,0,0,0,0,1
195,21,88135.0,61334.19,729,13458.0,12,12.86,0.6959118397912294,0.15269756623361888,0,0,1,0,0,0,0,0,0,0,0
195,21,88135.0,61334.19,729,13316.0,24,14.6,0.6959118397912294,0.1510864015430873,0,0,1,0,0,0,0,0,0,0,0
196,29,53751.0,24046.17,817,8689.0,36,14.53,0.4473622816319696,0.1616528064594147,0,0,0,1,0,0,0,0,0,0,1
196,29,53751.0,24046.17,817,2285.0,12,16.34,0.4473622816319696,0.04251083700768358,0,0,0,1,0,0,0,1,0,1,0
196,29,53751.0,24046.17,817,28893.0,12,11.72,0.4473622816319696,0.537534185410504,0,0,0,1,0,0,0,0,1,0,0
197,62,48723.0,20768.02,644,11358.0,12,17.25,0.42624674178519384,0.23311372452435195,0,0,1,0,0,1,0,0,1,0,0
197,62,48723.0,20768.02,644,22589.0,36,8.55,0.42624674178519384,0.46362087720378464,0,0,1,0,0,1,0,1,0,0,0
198,58,46513.0,10864.21,806,6768.0,24,5.11,0.23357362457807493,0.1455077075226281,0,1,0,0,0,1,0,0,0,0,0
198,58,46513.0,10864.21,806,12399.0,24,13.79,0.23357362457807493,0.2665706361662331,0,1,0,0,0,1,0,0,0,1,0
199,41,98974.0,39176.98,594,24449.0,12,16.83,0.39583102633014733,0.24702447107321115,0,0,1,0,0,0,1,0,0,0,1
199,41,98974.0,39176.98,594,12995.0,12,13.55,0.39583102633014733,0.131297108331481,0,0,1,0,0,0,1,1,0,0,0
199,41,98974.0,39176.98,594,4620.0,36,17.73,0.39583102633014733,0.04667892577848728,0,0,1,0,0,0,1,1,0,0,0
200,52,79166.0,31734.91,667,23338.0,24,6.73,0.4008653967612359,0.2947982719854483,0,0,1,0,1,0,0,0,0,0,0
200,52,79166.0,31734.91,667,4448.0,36,10.09,0.4008653967612359,0.05618573630093727,0,0,1,0,1,0,0,0,1,0,1
201,55,70610.0,11947.24,615,29516.0,36,16.82,0.1692003965443988,0.4180144455459567,0,0,0,1,0,0,0,1,0,1,0
203,22,146882.0,488.63,786,22593.0,36,5.82,0.0033266840048474283,0.1538173499816179,0,0,0,0,0,0,0,0,1,1,0
204,26,97110.0,66880.24,685,2466.0,12,17.48,0.6887060035011843,0.025393883225208528,0,1,0,0,0,0,1,1,0,1,0
206,26,31084.0,10849.2,654,13278.0,12,9.6,0.349028439068331,0.42716510101660016,0,1,0,0,0,1,0,0,0,0,0
208,54,37760.0,4030.23,771,26158.0,12,10.71,0.10673278601694915,0.6927436440677966,0,1,0,1,0,0,0,1,0,1,0
208,54,37760.0,4030.23,771,3535.0,24,11.94,0.10673278601694915,0.0936175847457627,0,1,0,1,0,0,0,1,0,1,0
208,54,37760.0,4030.23,771,3784.0,36,10.81,0.10673278601694915,0.10021186440677966,0,1,0,1,0,0,0,0,1,0,0
210,49,98274.0,67364.61,765,10698.0,12,8.72,0.6854774406251908,0.10885890469503633,0,0,1,0,1,0,0,0,1,1,0
210,49,98274.0,67364.61,765,13979.0,24,16.35,0.6854774406251908,0.1422451513116389,0,0,1,0,1,0,0,0,1,0,0
210,49,98274.0,67364.61,765,17711.0,24,13.29,0.6854774406251908,0.1802206076887071,0,0,1,0,1,0,0,0,1,0,0
212,22,118606.0,77615.37,705,6349.0,24,6.18,0.6543966578419304,0.053530175539180144,0,1,0,0,0,0,0,0,1,0,0
212,22,118606.0,77615.37,705,11625.0,36,9.37,0.6543966578419304,0.09801359121798223,0,1,0,0,0,0,0,0,0,0,0
214,39,75381.0,50480.97,707,21035.0,12,14.96,0.669677637600987,0.27904909725262333,0,0,1,0,0,0,0,0,1,0,1
215,37,117149.0,29448.88,531,11875.0,12,16.37,0.25137969594277376,0.10136663565203288,0,1,0,1,0,0,0,1,0,1,0
215,37,117149.0,29448.88,531,20345.0,24,10.99,0.25137969594277376,0.17366772230236707,0,1,0,1,0,0,0,0,1,0,0
217,33,102114.0,31627.5,543,22703.0,12,5.96,0.3097273635348728,0.2223299449634722,0,1,0,0,0,0,0,1,0,0,0
218,53,137364.0,25005.29,821,8943.0,12,7.33,0.1820367053958825,0.06510439416440988,0,0,0,0,0,0,1,0,0,1,0
219,64,55405.0,37130.25,647,6634.0,12,10.58,0.6701606353217219,0.11973648587672593,0,1,0,0,1,0,0,1,0,0,0
220,49,52014.0,34481.81,831,16933.0,12,6.32,0.6629332487407236,0.3255469681239666,0,0,0,0,0,1,0,0,1,0,1
221,28,41041.0,17108.43,843,28512.0,24,10.3,0.41686191856923566,0.6947199142321093,0,1,0,0,0,0,1,0,0,0,0
221,28,41041.0,17108.43,843,11001.0,36,6.75,0.41686191856923566,0.2680490241465851,0,1,0,0,0,0,1,0,1,1,0
222,39,45311.0,24427.51,825,3190.0,12,6.34,0.5391077221866655,0.07040233055990819,1,0,1,0,0,0,0,1,0,0,0
222,39,45311.0,24427.51,825,8980.0,24,17.11,0.5391077221866655,0.1981858709805566,0,0,1,0,0,0,0,1,0,1,0
223,63,68615.0,8936.55,637,9145.0,24,7.49,0.13024192960722872,0.1332798950666764,0,0,1,1,0,0,0,1,0,0,1
224,50,80362.0,5736.53,629,7603.0,24,9.13,0.0713836141459894,0.09460939249894229,0,0,0,0,0,0,0,0,0,1,0
224,50,80362.0,5736.53,629,9308.0,24,15.02,0.0713836141459894,0.11582588785744506,0,0,0,0,0,0,0,0,1,1,0
225,23,44635.0,10447.05,689,15392.0,36,14.8,0.2340551137000112,0.34484149210261006,0,1,0,0,0,0,1,1,0,0,1
225,23,44635.0,10447.05,689,15841.0,24,12.62,0.2340551137000112,0.35490086255180914,0,1,0,0,0,0,1,0,1,0,1
225,23,44635.0,10447.05,689,25144.0,24,14.11,0.2340551137000112,0.5633247451551473,0,1,0,0,0,0,1,1,0,1,0
226,50,105530.0,52129.46,716,27664.0,24,7.23,0.4939776366909883,0.2621434663128968,0,0,0,0,0,1,0,1,0,0,0
226,50,105530.0,52129.46,716,26734.0,36,8.56,0.4939776366909883,0.2533308064057614,0,0,0,0,0,1,0,1,0,0,1
226,50,105530.0,52129.46,716,8871.0,24,17.65,0.4939776366909883,0.0840614043399981,0,0,0,0,0,1,0,1,0,0,0
227,63,34497.0,12647.26,796,20925.0,24,6.03,0.36661912630083776,0.6065744847378033,0,0,0,1,0,0,0,0,0,0,0
227,63,34497.0,12647.26,796,10250.0,36,13.22,0.36661912630083776,0.29712728643070413,0,0,0,1,0,0,0,1,0,0,1
227,63,34497.0,12647.26,796,25797.0,12,17.76,0.36661912630083776,0.7478041568832072,0,0,0,1,0,0,0,1,0,0,0
228,51,72226.0,18447.21,683,12850.0,24,10.27,0.25540954780826847,0.17791377066430372,1,0,0,0,0,1,0,0,0,1,0
228,51,72226.0,18447.21,683,15730.0,12,8.94,0.25540954780826847,0.21778860798050564,0,0,0,0,0,1,0,0,0,0,0
230,23,127295.0,4548.5,811,8938.0,12,5.64,0.035731961192505594,0.0702148552574728,0,0,0,0,0,1,0,0,1,0,1
232,65,133663.0,53558.43,819,26787.0,12,10.07,0.40069750043018637,0.20040699370805684,0,0,0,0,0,0,0,1,0,0,1
232,65,133663.0,53558.43,819,21669.0,24,10.97,0.40069750043018637,0.16211666654197496,1,0,0,0,0,0,0,0,0,0,0
232,65,133663.0,53558.43,819,9743.0,36,17.82,0.40069750043018637,0.0728922738528987,0,0,0,0,0,0,0,0,0,0,1
233,45,107686.0,14657.31,656,26723.0,36,15.24,0.1361115651059562,0.2481566777482681,0,0,1,0,0,1,0,1,0,1,0
234,33,142217.0,68350.31,807,12614.0,12,15.47,0.48060576443041264,0.08869544428584487,0,0,1,1,0,0,0,0,1,1,0
234,33,142217.0,68350.31,807,21272.0,12,12.99,0.48060576443041264,0.149574242179205,0,0,1,1,0,0,0,1,0,0,1
235,41,94042.0,46749.71,726,28815.0,36,15.33,0.4971152251121839,0.30640564854001406,0,0,1,1,0,0,0,0,1,0,1
236,59,47895.0,6026.29,607,11786.0,24,9.03,0.12582294602776908,0.24607996659359013,0,0,0,0,0,0,1,0,0,0,1
236,59,47895.0,6026.29,607,17536.0,36,16.27,0.12582294602776908,0.36613425200960437,0,0,0,0,0,0,1,1,0,1,0
236,59,47895.0,6026.29,607,18408.0,36,13.48,0.12582294602776908,0.3843407453805199,0,0,0,0,0,0,1,0,1,1,0
238,58,59371.0,5820.35,561,4881.0,24,13.78,0.09803355173401156,0.08221185427228782,0,0,0,1,0,0,0,1,0,0,0
238,58,59371.0,5820.35,561,20920.0,36,14.8,0.09803355173401156,0.3523605800811844,0,0,0,1,0,0,0,1,0,0,0
238,58,59371.0,5820.35,561,25176.0,12,5.68,0.09803355173401156,0.4240454093749474,0,0,0,1,0,0,0,0,1,0,0
240,48,99496.0,64642.16,699,3414.0,12,12.21,0.6496960681836456,0.034312937203505665,0,1,0,0,0,0,0,1,0,0,1
241,31,83564.0,38260.25,821,18214.0,36,6.02,0.4578556555454502,0.21796467378296874,0,1,0,0,1,0,0,0,0,1,0
241,31,83564.0,38260.25,821,8392.0,24,11.61,0.4578556555454502,0.1004260207744962,0,1,0,0,1,0,0,0,0,1,0
243,58,74383.0,6560.5,528,10692.0,36,10.48,0.08819891641907425,0.1437425218127798,0,0,0,0,0,1,0,0,0,1,0
243,58,74383.0,6560.5,528,25238.0,12,13.34,0.08819891641907425,0.33929795786671685,0,0,0,0,0,1,0,1,0,0,1
244,39,59916.0,21937.26,745,4737.0,12,11.94,0.3661335870218305,0.07906068495894251,1,1,0,0,0,0,0,0,1,1,0
244,39,59916.0,21937.26,745,5741.0,24,9.33,0.3661335870218305,0.0958174778022565,0,1,0,0,0,0,0,0,0,0,0
245,40,74566.0,22952.95,568,17820.0,36,16.34,0.30782058847195776,0.2389829144650377,0,0,0,0,0,0,0,1,0,0,1
245,40,74566.0,22952.95,568,2173.0,24,8.34,0.30782058847195776,0.029141968189255157,1,0,0,0,0,0,0,0,0,0,1
245,40,74566.0,22952.95,568,14054.0,24,6.36,0.30782058847195776,0.18847732210390794,0,0,0,0,0,0,0,1,0,0,1
246,22,91742.0,2844.21,806,8710.0,36,13.03,0.03100226722766018,0.0949401582699309,0,1,0,0,0,0,1,1,0,1,0
247,21,65333.0,45023.47,664,2499.0,12,6.32,0.6891382609094945,0.03825019515405691,0,1,0,0,0,1,0,0,0,1,0
247,21,65333.0,45023.47,664,10788.0,12,13.1,0.6891382609094945,0.16512329144536453,0,1,0,0,0,1,0,0,1,0,0
248,27,34755.0,19393.31,736,10328.0,12,13.09,0.5580005754567688,0.29716587541360956,0,0,0,0,0,1,0,0,0,1,0
249,57,32678.0,8349.35,764,9541.0,24,17.44,0.2555037027969888,0.29197013281106554,0,0,0,0,0,0,0,1,0,1,0
249,57,32678.0,8349.35,764,12792.0,36,8.15,0.2555037027969888,0.3914560254605545,0,0,0,0,0,0,0,1,0,0,1
250,32,101140.0,15116.07,652,9489.0,24,5.12,0.14945689143761123,0.09382044690527981,0,1,0,0,1,0,0,0,1,0,0
251,27,60645.0,8171.33,782,24322.0,12,6.87,0.13474037430950614,0.4010553219556435,0,0,0,0,0,1,0,1,0,0,0
